x,y,z,Spindle power/W,Cutting power/W
215.231,86.801,5,756.738288,637.792992
215.231,86.801,5,756.738288,637.792992
214.922,86.808,5,748.535136,629.58984
214.922,86.808,5,748.535136,629.58984
214.637,86.814,5,773.73048,654.785184
214.637,86.814,5,773.73048,654.785184
214.339,86.821,5,776.367168,657.421872
214.339,86.821,5,776.367168,657.421872
214.102,86.826,5,767.578128,648.632832
214.102,86.826,5,767.578128,648.632832
213.846,86.832,5,784.57032,665.625024
213.846,86.832,5,784.57032,665.625024
213.609,86.838,5,732.714864,613.769568
213.609,86.838,5,732.714864,613.769568
213.352,86.844,5,778.71096,659.765664
213.352,86.844,5,778.71096,659.765664
213.116,86.849,5,731.542992,612.597696
213.116,86.849,5,731.542992,612.597696
212.859,86.845,5,749.414064,630.468768
212.859,86.845,5,749.414064,630.468768
212.623,86.839,5,714.843744,595.898448
212.623,86.839,5,714.843744,595.898448
212.367,86.821,5,737.402352,618.457056
212.367,86.821,5,737.402352,618.457056
212.133,86.784,5,690.234384,571.289088
212.133,86.784,5,690.234384,571.289088
211.88,86.744,5,748.242192,629.296896
211.88,86.744,5,748.242192,629.296896
211.652,86.679,5,684.96096,566.015664
211.652,86.679,5,684.96096,566.015664
211.406,86.606,5,685.546896,566.6016
211.406,86.606,5,685.546896,566.6016
211.184,86.526,5,812.402352,693.457056
211.184,86.526,5,812.402352,693.457056
210.951,86.42,5,790.722672,671.777376
210.951,86.42,5,790.722672,671.777376
210.735,86.321,5,764.062512,645.117216
210.735,86.321,5,764.062512,645.117216
210.516,86.188,5,764.355456,645.41016
210.516,86.188,5,764.355456,645.41016
210.316,86.062,5,706.054704,587.109408
210.316,86.062,5,706.054704,587.109408
210.108,85.912,5,676.464864,557.519568
210.108,85.912,5,676.464864,557.519568
209.927,85.76,5,680.85936,561.914064
209.927,85.76,5,680.85936,561.914064
209.732,85.594,5,651.26952,532.324224
209.732,85.594,5,651.26952,532.324224
209.573,85.418,5,615.527328,496.582032
209.573,85.418,5,615.527328,496.582032
209.4,85.228,5,617.578128,498.632832
209.4,85.228,5,617.578128,498.632832
209.256,85.041,5,583.593744,464.648448
209.256,85.041,5,583.593744,464.648448
209.111,84.83,5,587.10936,468.164064
209.111,84.83,5,587.10936,468.164064
208.982,84.631,5,635.4492,516.503904
208.982,84.631,5,635.4492,516.503904
208.868,84.402,5,594.433584,475.488288
208.868,84.402,5,594.433584,475.488288
208.762,84.19,5,601.171872,482.226576
208.762,84.19,5,601.171872,482.226576
208.672,83.95,5,616.6992,497.753904
208.672,83.95,5,616.6992,497.753904
208.596,83.726,5,592.08984,473.144544
208.596,83.726,5,592.08984,473.144544
208.526,83.48,5,607.617168,488.671872
208.526,83.48,5,607.617168,488.671872
208.482,83.247,5,602.0508,483.105504
208.482,83.247,5,602.0508,483.105504
208.434,82.995,5,580.371072,461.425776
208.434,82.995,5,580.371072,461.425776
208.419,82.759,5,594.433584,475.488288
208.419,82.759,5,594.433584,475.488288
208.405,82.502,5,595.312512,476.367216
208.405,82.502,5,595.312512,476.367216
208.396,82.266,5,582.128928,463.183632
208.396,82.266,5,582.128928,463.183632
208.39,82.009,5,588.281232,469.335936
208.39,82.009,5,588.281232,469.335936
208.384,81.773,5,591.503904,472.558608
208.384,81.773,5,591.503904,472.558608
208.377,81.516,5,573.33984,454.394544
208.377,81.516,5,573.33984,454.394544
208.372,81.279,5,590.332032,471.386736
208.372,81.279,5,590.332032,471.386736
208.365,81.023,5,594.726576,475.78128
208.365,81.023,5,594.726576,475.78128
208.358,80.73,5,568.652352,449.707056
208.358,80.73,5,568.652352,449.707056
208.349,80.373,5,591.21096,472.265664
208.349,80.373,5,591.21096,472.265664
208.341,80.044,5,596.191392,477.246096
208.341,80.044,5,596.191392,477.246096
208.332,79.687,5,561.914064,442.968768
208.332,79.687,5,561.914064,442.968768
208.324,79.357,5,530.85936,411.914064
208.324,79.357,5,530.85936,411.914064
208.315,79,5,563.378928,444.433632
208.315,79,5,563.378928,444.433632
208.307,78.671,5,575.39064,456.445344
208.307,78.671,5,575.39064,456.445344
208.299,78.314,5,648.33984,529.394544
208.299,78.314,5,648.33984,529.394544
208.29,77.984,5,633.691392,514.746096
208.29,77.984,5,633.691392,514.746096
208.282,77.628,5,643.35936,524.414064
208.282,77.628,5,643.35936,524.414064
208.274,77.298,5,674.414064,555.468768
208.274,77.298,5,674.414064,555.468768
208.265,76.941,5,684.375024,565.429728
208.265,76.941,5,684.375024,565.429728
208.257,76.612,5,678.515616,559.57032
208.257,76.612,5,678.515616,559.57032
208.248,76.255,5,687.597648,568.652352
208.248,76.255,5,687.597648,568.652352
208.24,75.925,5,697.265616,578.32032
208.24,75.925,5,697.265616,578.32032
208.231,75.568,5,684.375024,565.429728
208.231,75.568,5,684.375024,565.429728
208.223,75.239,5,701.953104,583.007808
208.223,75.239,5,701.953104,583.007808
208.214,74.882,5,706.64064,587.695344
208.214,74.882,5,706.64064,587.695344
208.206,74.552,5,682.324224,563.378928
208.206,74.552,5,682.324224,563.378928
208.197,74.195,5,694.335936,575.39064
208.197,74.195,5,694.335936,575.39064
208.189,73.866,5,720.996096,602.0508
208.189,73.866,5,720.996096,602.0508
208.18,73.509,5,695.507808,576.562512
208.18,73.509,5,695.507808,576.562512
208.172,73.179,5,703.417968,584.472672
208.172,73.179,5,703.417968,584.472672
208.163,72.822,5,728.32032,609.375024
208.163,72.822,5,728.32032,609.375024
208.155,72.493,5,713.964864,595.019568
208.155,72.493,5,713.964864,595.019568
208.147,72.136,5,711.328128,592.382832
208.147,72.136,5,711.328128,592.382832
208.138,71.806,5,721.28904,602.343744
208.138,71.806,5,721.28904,602.343744
208.13,71.449,5,711.035136,592.08984
208.13,71.449,5,711.035136,592.08984
208.122,71.12,5,716.308608,597.363312
208.122,71.12,5,716.308608,597.363312
208.113,70.763,5,707.51952,588.574224
208.113,70.763,5,707.51952,588.574224
208.105,70.433,5,696.972672,578.027376
208.105,70.433,5,696.972672,578.027376
208.096,70.076,5,694.628928,575.683632
208.096,70.076,5,694.628928,575.683632
208.088,69.747,5,673.828128,554.882832
208.088,69.747,5,673.828128,554.882832
208.079,69.39,5,692.871072,573.925776
208.079,69.39,5,692.871072,573.925776
208.071,69.06,5,682.324224,563.378928
208.071,69.06,5,682.324224,563.378928
208.062,68.704,5,673.242192,554.296896
208.062,68.704,5,673.242192,554.296896
208.054,68.374,5,708.691392,589.746096
208.054,68.374,5,708.691392,589.746096
208.045,68.017,5,696.093744,577.148448
208.045,68.017,5,696.093744,577.148448
208.037,67.688,5,678.222672,559.277376
208.037,67.688,5,678.222672,559.277376
208.028,67.331,5,700.195296,581.25
208.028,67.331,5,700.195296,581.25
208.02,67.001,5,704.003904,585.058608
208.02,67.001,5,704.003904,585.058608
208.011,66.644,5,679.98048,561.035184
208.011,66.644,5,679.98048,561.035184
208.003,66.315,5,686.718768,567.773472
208.003,66.315,5,686.718768,567.773472
207.994,65.958,5,712.207008,593.261712
207.994,65.958,5,712.207008,593.261712
207.986,65.628,5,691.6992,572.753904
207.986,65.628,5,691.6992,572.753904
207.978,65.271,5,696.972672,578.027376
207.978,65.271,5,696.972672,578.027376
207.969,64.942,5,706.933584,587.988288
207.969,64.942,5,706.933584,587.988288
207.961,64.585,5,700.195296,581.25
207.961,64.585,5,700.195296,581.25
207.953,64.255,5,706.347648,587.402352
207.953,64.255,5,706.347648,587.402352
207.944,63.898,5,710.742192,591.796896
207.944,63.898,5,710.742192,591.796896
207.936,63.569,5,699.902352,580.957056
207.936,63.569,5,699.902352,580.957056
207.927,63.212,5,706.933584,587.988288
207.927,63.212,5,706.933584,587.988288
207.919,62.882,5,708.105456,589.16016
207.919,62.882,5,708.105456,589.16016
207.91,62.525,5,693.75,574.804704
207.91,62.525,5,693.75,574.804704
207.902,62.196,5,708.398448,589.453152
207.902,62.196,5,708.398448,589.453152
207.893,61.839,5,678.222672,559.277376
207.893,61.839,5,678.222672,559.277376
207.885,61.509,5,686.718768,567.773472
207.885,61.509,5,686.718768,567.773472
207.876,61.152,5,709.57032,590.625024
207.876,61.152,5,709.57032,590.625024
207.868,60.823,5,658.886736,539.94144
207.868,60.823,5,658.886736,539.94144
207.859,60.466,5,680.566416,561.62112
207.859,60.466,5,680.566416,561.62112
207.851,60.137,5,676.757808,557.812512
207.851,60.137,5,676.757808,557.812512
207.842,59.78,5,660.937488,541.992192
207.842,59.78,5,660.937488,541.992192
207.834,59.45,5,681.738288,562.792992
207.834,59.45,5,681.738288,562.792992
207.826,59.093,5,672.656256,553.71096
207.826,59.093,5,672.656256,553.71096
207.817,58.764,5,686.425776,567.48048
207.817,58.764,5,686.425776,567.48048
207.809,58.407,5,684.375024,565.429728
207.809,58.407,5,684.375024,565.429728
207.801,58.077,5,694.042992,575.097696
207.801,58.077,5,694.042992,575.097696
207.792,57.72,5,697.851552,578.906256
207.792,57.72,5,697.851552,578.906256
207.784,57.391,5,699.60936,580.664064
207.784,57.391,5,699.60936,580.664064
207.775,57.034,5,708.691392,589.746096
207.775,57.034,5,708.691392,589.746096
207.767,56.704,5,678.808608,559.863312
207.767,56.704,5,678.808608,559.863312
207.758,56.347,5,705.761712,586.816416
207.758,56.347,5,705.761712,586.816416
207.75,56.018,5,719.531232,600.585936
207.75,56.018,5,719.531232,600.585936
207.741,55.661,5,691.406256,572.46096
207.741,55.661,5,691.406256,572.46096
207.733,55.331,5,700.488288,581.542992
207.733,55.331,5,700.488288,581.542992
207.725,54.974,5,709.57032,590.625024
207.725,54.974,5,709.57032,590.625024
207.717,54.645,5,702.53904,583.593744
207.717,54.645,5,702.53904,583.593744
207.709,54.288,5,701.074224,582.128928
207.709,54.288,5,701.074224,582.128928
207.701,53.958,5,706.347648,587.402352
207.701,53.958,5,706.347648,587.402352
207.692,53.601,5,679.687488,560.742192
207.692,53.601,5,679.687488,560.742192
207.685,53.272,5,698.144544,579.199248
207.685,53.272,5,698.144544,579.199248
207.676,52.915,5,671.484384,552.539088
207.676,52.915,5,671.484384,552.539088
207.668,52.585,5,678.515616,559.57032
207.668,52.585,5,678.515616,559.57032
207.66,52.228,5,677.636736,558.69144
207.66,52.228,5,677.636736,558.69144
207.652,51.899,5,659.472672,540.527376
207.652,51.899,5,659.472672,540.527376
207.644,51.542,5,683.203104,564.257808
207.644,51.542,5,683.203104,564.257808
207.636,51.212,5,674.707008,555.761712
207.636,51.212,5,674.707008,555.761712
207.628,50.855,5,657.128928,538.183632
207.628,50.855,5,657.128928,538.183632
207.62,50.526,5,678.808608,559.863312
207.62,50.526,5,678.808608,559.863312
207.611,50.169,5,673.535136,554.58984
207.611,50.169,5,673.535136,554.58984
207.603,49.84,5,660.058608,541.113312
207.603,49.84,5,660.058608,541.113312
207.595,49.483,5,677.343744,558.398448
207.595,49.483,5,677.343744,558.398448
207.587,49.153,5,707.812512,588.867216
207.587,49.153,5,707.812512,588.867216
207.579,48.796,5,662.10936,543.164064
207.579,48.796,5,662.10936,543.164064
207.571,48.467,5,694.042992,575.097696
207.571,48.467,5,694.042992,575.097696
207.563,48.11,5,707.812512,588.867216
207.563,48.11,5,707.812512,588.867216
207.555,47.78,5,679.394544,560.449248
207.555,47.78,5,679.394544,560.449248
207.546,47.423,5,692.871072,573.925776
207.546,47.423,5,692.871072,573.925776
207.539,47.094,5,705.468768,586.523472
207.539,47.094,5,705.468768,586.523472
207.53,46.737,5,682.617168,563.671872
207.53,46.737,5,682.617168,563.671872
207.522,46.407,5,697.558608,578.613312
207.522,46.407,5,697.558608,578.613312
207.514,46.05,5,701.66016,582.714864
207.514,46.05,5,701.66016,582.714864
207.506,45.721,5,675,556.054704
207.506,45.721,5,675,556.054704
207.498,45.364,5,696.67968,577.734384
207.498,45.364,5,696.67968,577.734384
207.49,45.034,5,683.496096,564.5508
207.49,45.034,5,683.496096,564.5508
207.481,44.677,5,681.738288,562.792992
207.481,44.677,5,681.738288,562.792992
207.474,44.348,5,687.89064,568.945344
207.474,44.348,5,687.89064,568.945344
207.465,43.991,5,650.976576,532.03128
207.465,43.991,5,650.976576,532.03128
207.457,43.661,5,690.527328,571.582032
207.457,43.661,5,690.527328,571.582032
207.449,43.304,5,676.171872,557.226576
207.449,43.304,5,676.171872,557.226576
207.441,42.975,5,647.167968,528.222672
207.441,42.975,5,647.167968,528.222672
207.433,42.618,5,675.585936,556.64064
207.433,42.618,5,675.585936,556.64064
207.425,42.288,5,661.816416,542.87112
207.425,42.288,5,661.816416,542.87112
207.416,41.931,5,658.593744,539.648448
207.416,41.931,5,658.593744,539.648448
207.409,41.602,5,668.847648,549.902352
207.409,41.602,5,668.847648,549.902352
207.4,41.245,5,685.253904,566.308608
207.4,41.245,5,685.253904,566.308608
207.392,40.922,5,666.503904,547.558608
207.392,40.922,5,666.503904,547.558608
207.386,40.631,5,639.257808,520.312512
207.386,40.631,5,639.257808,520.312512
207.379,40.362,5,618.75,499.804704
207.379,40.362,5,618.75,499.804704
207.372,40.071,5,619.921872,500.976576
207.372,40.071,5,619.921872,500.976576
207.366,39.802,5,638.964864,520.019568
207.366,39.802,5,638.964864,520.019568
207.359,39.511,5,660.058608,541.113312
207.359,39.511,5,660.058608,541.113312
207.353,39.242,5,638.671872,519.726576
207.353,39.242,5,638.671872,519.726576
207.346,38.951,5,651.855456,532.91016
207.346,38.951,5,651.855456,532.91016
207.339,38.683,5,640.136736,521.19144
207.339,38.683,5,640.136736,521.19144
207.332,38.391,5,652.441392,533.496096
207.332,38.391,5,652.441392,533.496096
207.326,38.123,5,642.773424,523.828128
207.326,38.123,5,642.773424,523.828128
207.319,37.832,5,662.10936,543.164064
207.319,37.832,5,662.10936,543.164064
207.313,37.563,5,656.835936,537.89064
207.313,37.563,5,656.835936,537.89064
207.306,37.272,5,687.011712,568.066416
207.306,37.272,5,687.011712,568.066416
207.299,37.003,5,655.371072,536.425776
207.299,37.003,5,655.371072,536.425776
207.292,36.712,5,677.92968,558.984384
207.292,36.712,5,677.92968,558.984384
207.286,36.443,5,696.972672,578.027376
207.286,36.443,5,696.972672,578.027376
207.279,36.152,5,676.757808,557.812512
207.279,36.152,5,676.757808,557.812512
207.273,35.883,5,698.73048,579.785184
207.273,35.883,5,698.73048,579.785184
207.266,35.592,5,703.417968,584.472672
207.266,35.592,5,703.417968,584.472672
207.259,35.324,5,698.144544,579.199248
207.259,35.324,5,698.144544,579.199248
207.253,35.032,5,707.812512,588.867216
207.253,35.032,5,707.812512,588.867216
207.246,34.764,5,739.16016,620.214864
207.246,34.764,5,739.16016,620.214864
207.239,34.473,5,728.32032,609.375024
207.239,34.473,5,728.32032,609.375024
207.233,34.204,5,757.91016,638.964864
207.233,34.204,5,757.91016,638.964864
207.226,33.913,5,779.003904,660.058608
207.226,33.913,5,779.003904,660.058608
207.22,33.644,5,759.375024,640.429728
207.22,33.644,5,759.375024,640.429728
207.213,33.353,5,795.703104,676.757808
207.213,33.353,5,795.703104,676.757808
207.206,33.084,5,798.046896,679.1016
207.206,33.084,5,798.046896,679.1016
207.199,32.793,5,813.574224,694.628928
207.199,32.793,5,813.574224,694.628928
207.193,32.524,5,825.585936,706.64064
207.193,32.524,5,825.585936,706.64064
207.186,32.233,5,841.6992,722.753904
207.186,32.233,5,841.6992,722.753904
207.18,31.964,5,845.214864,726.269568
207.18,31.964,5,845.214864,726.269568
207.173,31.673,5,869.824224,750.878928
207.173,31.673,5,869.824224,750.878928
207.166,31.405,5,887.695296,768.75
207.166,31.405,5,887.695296,768.75
207.159,31.113,5,885.351552,766.406256
207.159,31.113,5,885.351552,766.406256
207.153,30.845,5,901.171872,782.226576
207.153,30.845,5,901.171872,782.226576
207.149,30.554,5,907.324224,788.378928
207.149,30.554,5,907.324224,788.378928
207.147,30.285,5,921.386736,802.44144
207.147,30.285,5,921.386736,802.44144
207.16,29.994,5,926.074224,807.128928
207.16,29.994,5,926.074224,807.128928
207.189,29.727,5,873.925776,754.98048
207.189,29.727,5,873.925776,754.98048
207.228,29.439,5,929.58984,810.644544
207.228,29.439,5,929.58984,810.644544
207.293,29.178,5,918.75,799.804704
207.293,29.178,5,918.75,799.804704
207.363,28.895,5,887.10936,768.164064
207.363,28.895,5,887.10936,768.164064
207.46,28.645,5,884.765616,765.82032
207.46,28.645,5,884.765616,765.82032
207.568,28.375,5,887.695296,768.75
207.568,28.375,5,887.695296,768.75
207.688,28.135,5,885.058608,766.113312
207.688,28.135,5,885.058608,766.113312
207.832,27.882,5,860.742192,741.796896
207.832,27.882,5,860.742192,741.796896
207.976,27.655,5,861.328128,742.382832
207.976,27.655,5,861.328128,742.382832
208.152,27.423,5,835.83984,716.894544
208.152,27.423,5,835.83984,716.894544
208.319,27.213,5,827.343744,708.398448
208.319,27.213,5,827.343744,708.398448
208.525,27.008,5,810.351552,691.406256
208.525,27.008,5,810.351552,691.406256
208.716,26.818,5,804.492192,685.546896
208.716,26.818,5,804.492192,685.546896
208.946,26.64,5,762.89064,643.945344
208.946,26.64,5,762.89064,643.945344
209.16,26.478,5,772.851552,653.906256
209.16,26.478,5,772.851552,653.906256
209.408,26.325,5,757.91016,638.964864
209.408,26.325,5,757.91016,638.964864
209.642,26.194,5,728.027328,609.082032
209.642,26.194,5,728.027328,609.082032
209.905,26.069,5,730.371072,611.425776
209.905,26.069,5,730.371072,611.425776
210.155,25.973,5,704.296896,585.3516
210.155,25.973,5,704.296896,585.3516
210.43,25.876,5,669.433584,550.488288
210.43,25.876,5,669.433584,550.488288
210.691,25.815,5,636.621072,517.675776
210.691,25.815,5,636.621072,517.675776
210.975,25.751,5,645.41016,526.464864
210.975,25.751,5,645.41016,526.464864
211.243,25.726,5,616.406256,497.46096
211.243,25.726,5,616.406256,497.46096
211.533,25.699,5,594.14064,475.195344
211.533,25.699,5,594.14064,475.195344
211.802,25.69,5,577.734384,458.789088
211.802,25.69,5,577.734384,458.789088
212.093,25.684,5,563.671872,444.726576
212.093,25.684,5,563.671872,444.726576
212.361,25.678,5,580.664064,461.718768
212.361,25.678,5,580.664064,461.718768
212.653,25.672,5,585.937488,466.992192
212.653,25.672,5,585.937488,466.992192
212.921,25.666,5,563.378928,444.433632
212.921,25.666,5,563.378928,444.433632
213.212,25.66,5,609.667968,490.722672
213.212,25.66,5,609.667968,490.722672
213.481,25.654,5,582.421872,463.476576
213.481,25.654,5,582.421872,463.476576
213.772,25.648,5,582.714864,463.769568
213.772,25.648,5,582.714864,463.769568
214.103,25.641,5,684.375024,565.429728
214.103,25.641,5,684.375024,565.429728
214.491,25.632,5,658.886736,539.94144
214.491,25.632,5,658.886736,539.94144
214.849,25.625,5,655.957008,537.011712
214.849,25.625,5,655.957008,537.011712
215.237,25.616,5,691.6992,572.753904
215.237,25.616,5,691.6992,572.753904
215.596,25.609,5,666.21096,547.265664
215.596,25.609,5,666.21096,547.265664
215.984,25.601,5,670.312512,551.367216
215.984,25.601,5,670.312512,551.367216
216.342,25.593,5,700.781232,581.835936
